468,Seaport Blvd at Sleeper St,42.35317809186252,-71.04817356923377,Chinatown Gate Plaza,42.351356,-71.059367,Subscriber
422,Chinatown Gate Plaza,42.351356,-71.059367,Columbus Ave at W. Canton St,42.34474224772802,-71.07648162175792,Subscriber
261,Columbus Ave at W. Canton St,42.34474224772802,-71.07648162175792,Harrison Ave at E. Dedham St,42.339194,-71.06975,Subscriber
640,Harrison Ave at E. Dedham St,42.339194,-71.06975,Back Bay T Stop - Dartmouth St at Stuart St,42.34807412317439,-71.07657015323639,Customer
491,Back Bay T Stop - Dartmouth St at Stuart St,42.34807412317439,-71.07657015323639,Boston Medical Center - E Concord St at Harrison Ave,42.33639915372498,-71.07306711393903,Subscriber
1264,Boston Medical Center - E Concord St at Harrison Ave,42.33639915372498,-71.07306711393903,1200 Beacon St,42.34414898749529,-71.11467361450195,Subscriber
1388,1200 Beacon St,42.34414898749529,-71.11467361450195,Spaulding Rehabilitation Hospital - Charlestown Navy Yard,42.378338,-71.048927,Subscriber
1183,Spaulding Rehabilitation Hospital - Charlestown Navy Yard,42.378338,-71.048927,Sullivan Square,42.38445225635844,-71.07514854529654,Subscriber
638,Sullivan Square,42.38445225635844,-71.07514854529654,Nashua Street at Red Auerbach Way,42.365673,-71.064263,Subscriber
1076,Nashua Street at Red Auerbach Way,42.365673,-71.064263,Ames St at Main St,42.3625,-71.08822,Subscriber
1590,Ames St at Main St,42.3625,-71.08822,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,Subscriber
1064,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,Colleges of the Fenway - Fenway at Avenue Louis Pasteur,42.34011512249236,-71.10061883926392,Subscriber
228,Colleges of the Fenway - Fenway at Avenue Louis Pasteur,42.34011512249236,-71.10061883926392,Longwood Ave at Binney St,42.338629,-71.1065,Subscriber
1534,Longwood Ave at Binney St,42.338629,-71.1065,Congress St at Boston City Hall,42.36041774637169,-71.05752243543975,Subscriber
724,Congress St at Boston City Hall,42.36041774637169,-71.05752243543975,One Broadway / Kendall Sq at Main St / 3rd St,42.36224178650923,-71.0831107199192,Subscriber
674,One Broadway / Kendall Sq at Main St / 3rd St,42.36224178650923,-71.0831107199192,Cambridge St at Joy St,42.36125721646537,-71.06528744101524,Customer
769,Cambridge St at Joy St,42.36125721646537,-71.06528744101524,Cambridge Dept. of Public Works -147 Hampshire St.,42.37119727759414,-71.09759867191315,Subscriber
337,Cambridge Dept. of Public Works -147 Hampshire St.,42.37119727759414,-71.09759867191315,Union Square - Somerville,42.37971603393044,-71.09391331672668,Subscriber
1505,Union Square - Somerville,42.37971603393044,-71.09391331672668,Troy Boston,42.343749,-71.062256,Subscriber
2230,Troy Boston,42.343749,-71.062256,Landmark Center - Brookline Ave at Park Dr,42.34369055719748,-71.10235286881107,Customer
942,Landmark Center - Brookline Ave at Park Dr,42.34369055719748,-71.10235286881107,Beacon St at Massachusetts Ave,42.35082680669095,-71.0898108780384,Subscriber
1040,Beacon St at Massachusetts Ave,42.35082680669095,-71.0898108780384,Charles Circle - Charles St at Cambridge St,42.36079296858265,-71.07118962337152,Customer
1392,Charles Circle - Charles St at Cambridge St,42.36079296858265,-71.07118962337152,Cross St at Hanover St,42.362811,-71.056067,Customer
1138,Cross St at Hanover St,42.362811,-71.056067,Boylston St at Massachusetts Ave,42.34740620525209,-71.08678414955648,Customer
1591,Boylston St at Massachusetts Ave,42.34740620525209,-71.08678414955648,W Broadway at D St,42.3391085,-71.0514432,Subscriber
2467,W Broadway at D St,42.3391085,-71.0514432,Beacon St at Massachusetts Ave,42.35082680669095,-71.0898108780384,Subscriber
2600,Beacon St at Massachusetts Ave,42.35082680669095,-71.0898108780384,Cross St at Hanover St,42.362811,-71.056067,Subscriber
1547,Cross St at Hanover St,42.362811,-71.056067,Tremont St at Northampton St,42.33889559644165,-71.08149975611013,Subscriber
557,Tremont St at Northampton St,42.33889559644165,-71.08149975611013,Washington St at Waltham St,42.34157471873748,-71.06890439987183,Customer
1503,Washington St at Waltham St,42.34157471873748,-71.06890439987183,Canal St at Causeway St,42.36530094929082,-71.06092190993877,Subscriber
1614,Canal St at Causeway St,42.36530094929082,-71.06092190993877,Stuart St at Charles St,42.351146,-71.066289,Customer
402,Stuart St at Charles St,42.351146,-71.066289,Dartmouth St at Newbury St,42.35096144421219,-71.07782810926437,Customer
138,Dartmouth St at Newbury St,42.35096144421219,-71.07782810926437,Copley Square - Dartmouth St at Boylston St,42.34992828230057,-71.07739206866427,Subscriber
3841,Copley Square - Dartmouth St at Boylston St,42.34992828230057,-71.07739206866427,W Broadway at D St,42.3391085,-71.0514432,Customer
653,W Broadway at D St,42.3391085,-71.0514432,Fan Pier,42.3533905070523,-71.04457139968872,Subscriber
8185,Fan Pier,42.3533905070523,-71.04457139968872,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469304347,-71.10057324171066,Customer
5702,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469304347,-71.10057324171066,Park Plaza at Charles St S.,42.35182806892068,-71.06781138111728,Customer
1798,Park Plaza at Charles St S.,42.35182806892068,-71.06781138111728,Copley Square - Dartmouth St at Boylston St,42.34992828230057,-71.07739206866427,Customer
2493,Copley Square - Dartmouth St at Boylston St,42.34992828230057,-71.07739206866427,Harrison Ave at E. Dedham St,42.339194,-71.06975,Subscriber
525,Harrison Ave at E. Dedham St,42.339194,-71.06975,Prudential Center - 101 Huntington Ave,42.34652003998412,-71.08065776545118,Subscriber
3462,Prudential Center - 101 Huntington Ave,42.34652003998412,-71.08065776545118,Prudential Center - 101 Huntington Ave,42.34652003998412,-71.08065776545118,Subscriber
188,Prudential Center - 101 Huntington Ave,42.34652003998412,-71.08065776545118,Christian Science Plaza - Massachusetts Ave at Westland Ave,42.3436658245146,-71.08582377433777,Subscriber
767,Christian Science Plaza - Massachusetts Ave at Westland Ave,42.3436658245146,-71.08582377433777,Blossom St at Charles St,42.36435589027983,-71.0695936904267,Subscriber
157,Blossom St at Charles St,42.36435589027983,-71.0695936904267,Charles Circle - Charles St at Cambridge St,42.36079296858265,-71.07118962337152,Subscriber
1311,Charles Circle - Charles St at Cambridge St,42.36079296858265,-71.07118962337152,Davis Square,42.396969,-71.123024,Subscriber
465,Davis Square,42.396969,-71.123024,Alewife MBTA at Steel Place,42.39558845716709,-71.14260613918304,Subscriber
1452,Alewife MBTA at Steel Place,42.39558845716709,-71.14260613918304,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,Subscriber
981,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,Dartmouth St at Newbury St,42.35096144421219,-71.07782810926437,Customer
4309,Dartmouth St at Newbury St,42.35096144421219,-71.07782810926437,Kenmore Square,42.348706,-71.097009,Customer
162,Kenmore Square,42.348706,-71.097009,700 Commonwealth Ave.,42.34960945333059,-71.10391523698127,Subscriber
537,700 Commonwealth Ave.,42.34960945333059,-71.10391523698127,Packard's Corner - Commonwealth Ave at Brighton Ave,42.352261,-71.123831,Subscriber
1612,Packard's Corner - Commonwealth Ave at Brighton Ave,42.352261,-71.123831,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472,Subscriber
120,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472,75 Binney St,42.36550728505653,-71.0801375997653,Subscriber
279,75 Binney St,42.36550728505653,-71.0801375997653,Ames St at Broadway,42.3636929,-71.0875672,Subscriber
760,Ames St at Broadway,42.3636929,-71.0875672,Nashua Street at Red Auerbach Way,42.365673,-71.064263,Subscriber
1729,Nashua Street at Red Auerbach Way,42.365673,-71.064263,Coolidge Corner - Beacon St at Centre St,42.341598,-71.123338,Subscriber
358,Coolidge Corner - Beacon St at Centre St,42.341598,-71.123338,JFK Crossing at Harvard St. / Thorndike St.,42.346551241753566,-71.1283321143128,Subscriber
813,JFK Crossing at Harvard St. / Thorndike St.,42.346551241753566,-71.1283321143128,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,Subscriber
618,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,Elm St at White St,42.38952436305763,-71.11694140364307,Subscriber
2096,Elm St at White St,42.38952436305763,-71.11694140364307,Brookline Town Hall,42.33376472623494,-71.12046446660315,Subscriber
624,Brookline Town Hall,42.33376472623494,-71.12046446660315,Harvard St and Stedman St,42.3443517550051,-71.12490355968475,Subscriber
6366,Harvard St and Stedman St,42.3443517550051,-71.12490355968475,Beacon St at Massachusetts Ave,42.35082680669095,-71.0898108780384,Customer
5944,Beacon St at Massachusetts Ave,42.35082680669095,-71.0898108780384,Beacon St at Massachusetts Ave,42.35082680669095,-71.0898108780384,Customer
376,Beacon St at Massachusetts Ave,42.35082680669095,-71.0898108780384,Mass Ave at Albany St,42.36135837662249,-71.09670273977825,Subscriber
320,Mass Ave at Albany St,42.36135837662249,-71.09670273977825,University Park,42.36264779118595,-71.10006093978882,Subscriber
132,University Park,42.36264779118595,-71.10006093978882,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469304347,-71.10057324171066,Subscriber
