1438296826067705857,7.96
1438273985058414593,7.96
1438287500234174465,7.96
1437564599247638529,7.66
1437726377252249602,7.66
1438351628772458500,7.66
1437809098658095113,7.66
1438105902163267587,7.66
1438303710833164292,7.66
1437897506780692482,7.66
1437817951831343106,7.66
1437596667646074883,7.66
1437800122214199296,7.66
1437683305411919875,7.66
1437901787407781897,7.66
1437694442862006274,7.66
1438297814891642880,7.46
1437548380318801931,7.37
1438301000448843777,7.359999999999999
1437560520349990920,7.260000000000001
1438229265754071048,7.04
1438358524560609282,7.04
1437619381710774283,7.04
1438268274580631553,6.946666666666666
1438314526710063105,6.84
1438259839092903942,6.84
1437536779427483651,6.78
1437995470735949828,6.77
1437853181015248897,6.753333333333333
1438422421837651968,6.733333333333333
1437527062105964550,6.73
1437778896716537871,6.67
1438443544218308609,6.63
1438326819527090180,6.61
1437548402577969161,6.61
1437635231352180738,6.6000000000000005
1437833220666560512,6.6
1438132644588437508,6.6
1437947999045435392,6.5920000000000005
1437751032981905412,6.58
1437994817196380161,6.552
1437533977175285760,6.54
1437674678080974851,6.5
1438317184745451525,6.5
1437601111330934785,6.493333333333333
1437593884473892868,6.484999999999999
1437562124931317761,6.48
1438338057875476480,6.48
1437553567892660226,6.48
1438406992876376064,6.48
1437736635152486405,6.473333333333334
1437996803840888835,6.460000000000001
1437616047419449344,6.46
1437760339244879876,6.46
1437749279997808642,6.46
1437590531714994177,6.451428571428572
1438306365936635905,6.449999999999999
1437544052669313025,6.430000000000001
1438438397580873729,6.425000000000001
1437536937905111044,6.42
1437588230057123841,6.42
1437559503524872195,6.42
1437600220515274753,6.42
1437830600417808384,6.42
1437887009029230602,6.42
1438308346688323586,6.42
1437635246380359682,6.42
1437728737055985665,6.42
1437761479139282946,6.42
1437541460694417417,6.4159999999999995
1437589892431851531,6.413333333333334
1438248868236365826,6.41
1438359634247618563,6.409999999999999
1437548883857612806,6.406666666666666
1437813370116247557,6.401999999999999
1438314573505892354,6.397777777777779
1437593864068493313,6.388
1437607057943891971,6.38
1438172281335738369,6.38
1437889604888240130,6.365
1438191929368449029,6.363636363636363
1438249793873137670,6.36
1437753949419982851,6.353333333333333
1438385041919385607,6.351428571428571
1437820758764425216,6.345
1437542761452998665,6.34
1438268403341463558,6.33
1437835681506660358,6.33
1438246734640070668,6.326666666666667
1437866559079337992,6.32
1437997031016972288,6.32
1438201280908906505,6.32
1437864019856142346,6.319999999999999
1437976279869919233,6.319999999999999
1437850343262638082,6.3149999999999995
1438251916493000705,6.3100000000000005
1437826990661328905,6.303333333333334
